Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh),Hydro per capita (kWh),Wind per capita (kWh),Solar per capita (kWh),Other renewables per capita (kWh),Continent
Hungary,HUN,1995,4884.22,8841.691,10310.559,3764.725,43.751,0.0,0.0,15.031,Europe
Hungary,HUN,1996,4831.274,8170.93,11523.593,3812.323,55.652,0.0,0.0,13.443,Europe
Hungary,HUN,1997,4625.704,8268.739,10954.014,3764.07,58.207,0.0,0.0,14.282,Europe
Hungary,HUN,1998,4501.146,8676.155,11060.158,3769.188,41.883,0.0,0.0,16.213,Europe
Hungary,HUN,1999,4700.04,8376.694,11239.723,3820.43,49.056,0.0,0.0,17.617,Europe
Hungary,HUN,2000,4402.025,8062.334,10987.98,3853.725,48.375,0.0,0.0,17.665,Europe
Hungary,HUN,2001,4194.015,7926.114,12220.624,3824.597,50.359,0.271,0.0,18.952,Europe
Hungary,HUN,2002,4056.94,7650.595,12366.162,3762.984,52.32,0.27,0.0,11.327,Europe
Hungary,HUN,2003,4162.362,7318.001,13631.282,2958.622,45.939,1.075,0.0,43.252,Europe
Hungary,HUN,2004,3957.272,7572.584,13467.811,3189.046,54.868,1.606,0.0,194.046,Europe
Hungary,HUN,2005,3529.014,8797.512,13945.331,3689.445,53.872,2.667,0.0,442.179,Europe
Hungary,HUN,2006,3553.0,9310.035,13250.033,3578.032,49.44,11.43,0.0,335.98,Europe
Hungary,HUN,2007,3624.756,9305.188,12419.924,3889.247,55.648,29.149,0.0,414.178,Europe
Hungary,HUN,2008,3532.221,8868.971,12292.094,3914.719,56.272,54.158,0.264,511.994,Europe
Hungary,HUN,2009,2983.969,8377.123,10687.466,4063.608,60.061,87.194,0.263,615.1,Europe
Hungary,HUN,2010,3153.899,7931.588,11499.371,4139.686,49.379,138.419,0.263,603.316,Europe
Hungary,HUN,2011,3187.905,8445.475,11028.23,4107.438,58.135,163.931,0.262,486.816,Europe
Hungary,HUN,2012,3077.2,7814.058,9874.27,4123.987,55.62,201.376,2.089,432.166,Europe
Hungary,HUN,2013,2702.558,7735.067,9233.421,4001.416,55.454,186.904,6.509,476.954,Europe
Hungary,HUN,2014,2679.357,8631.856,8281.099,4061.639,78.125,170.407,17.39,551.809,Europe
Hungary,HUN,2015,2784.425,9175.639,8908.441,4096.675,60.54,179.293,36.48,559.094,Europe
Hungary,HUN,2016,2615.25,9121.273,9572.675,4139.475,66.783,176.368,62.915,534.004,Europe
Hungary,HUN,2017,2679.459,9764.4,10209.812,4136.076,56.526,194.759,89.671,553.443,Europe
Hungary,HUN,2018,2540.716,10465.635,9911.85,4027.865,56.835,155.4,158.729,586.784,Europe
Hungary,HUN,2019,2257.813,10579.769,10130.01,4164.7,56.249,185.62,353.855,548.68,Europe
Iceland,ISL,1965,395.942,29231.616,0.0,0.0,9269.394,0.0,0.0,0.0,Europe
Iceland,ISL,1966,287.06,31031.61,0.0,0.0,8887.471,0.0,0.0,0.0,Europe
Iceland,ISL,1967,218.383,29804.808,0.0,0.0,9369.72,0.0,0.0,0.0,Europe
Iceland,ISL,1968,169.886,31346.59,0.0,0.0,9540.285,0.0,0.0,0.0,Europe
Iceland,ISL,1969,118.59,28462.894,0.0,0.0,11827.567,0.0,0.0,26.183,Europe
Iceland,ISL,1970,78.485,28802.155,0.0,0.0,19238.85,0.0,0.0,164.638,Europe
Iceland,ISL,1971,53.139,30916.449,0.0,0.0,20660.242,0.0,0.0,161.474,Europe
Iceland,ISL,1972,37.83,32652.053,0.0,0.0,22521.182,0.0,0.0,286.561,Europe
Iceland,ISL,1973,23.526,37275.733,0.0,0.0,28442.902,0.0,0.0,315.598,Europe
Iceland,ISL,1974,18.672,34305.706,0.0,0.0,29040.661,0.0,0.0,73.958,Europe
Iceland,ISL,1975,12.416,31928.513,0.0,0.0,28103.998,0.0,0.0,233.779,Europe
Iceland,ISL,1976,12.515,31786.741,0.0,0.0,29665.428,0.0,0.0,240.051,Europe
Iceland,ISL,1977,11.299,32944.388,0.0,0.0,31527.803,0.0,0.0,201.777,Europe
Iceland,ISL,1978,9.479,34404.512,0.0,0.0,32304.093,0.0,0.0,226.749,Europe
Iceland,ISL,1979,811.195,33109.598,0.0,0.0,34649.733,0.0,0.0,560.841,Europe
Iceland,ISL,1980,1072.106,30535.775,0.0,0.0,37197.886,0.0,0.0,544.25,Europe
Iceland,ISL,1981,1798.911,29416.749,0.0,0.0,37091.179,0.0,0.0,1480.677,Europe
Iceland,ISL,1982,1663.384,26652.406,0.0,0.0,40618.774,0.0,0.0,1895.185,Europe
Iceland,ISL,1983,2347.222,25566.642,0.0,0.0,42230.495,0.0,0.0,2021.117,Europe
Iceland,ISL,1984,3203.316,26342.571,0.0,0.0,43443.782,0.0,0.0,2013.402,Europe
Iceland,ISL,1985,3382.35,25927.905,0.0,0.0,42044.34,0.0,0.0,1965.486,Europe
Iceland,ISL,1986,3778.626,26085.143,0.0,0.0,43736.374,0.0,0.0,2417.34,Europe
Iceland,ISL,1987,2977.265,27866.394,0.0,0.0,44017.129,0.0,0.0,2633.111,Europe
Iceland,ISL,1988,2966.178,28781.644,0.0,0.0,46266.704,0.0,0.0,2728.98,Europe
Iceland,ISL,1989,3143.621,30543.094,0.0,0.0,46441.836,0.0,0.0,2838.494,Europe
Iceland,ISL,1990,2963.36,30773.439,0.0,0.0,45247.313,0.0,0.0,3081.811,Europe
Iceland,ISL,1991,3021.429,28558.228,0.0,0.0,44721.181,0.0,0.0,2874.948,Europe
Iceland,ISL,1992,2361.817,30539.875,0.0,0.0,45986.127,0.0,0.0,2454.799,Europe
Iceland,ISL,1993,2411.865,31324.972,0.0,0.0,47116.62,0.0,0.0,2685.596,Europe
Iceland,ISL,1994,2364.862,31495.343,0.0,0.0,47267.281,0.0,0.0,2708.231,Europe
Iceland,ISL,1995,2750.629,31331.492,0.0,0.0,48478.345,0.0,0.0,2986.912,Europe
Iceland,ISL,1996,2704.476,34748.154,0.0,0.0,48995.039,0.0,0.0,3530.191,Europe
Iceland,ISL,1997,2774.244,33725.688,0.0,0.0,52923.374,0.0,0.0,3796.019,Europe
Iceland,ISL,1998,2472.38,34301.968,0.0,0.0,56723.035,0.0,0.0,6592.511,Europe
Iceland,ISL,1999,2860.405,33874.16,0.0,0.0,60370.162,0.0,0.0,11347.661,Europe
Iceland,ISL,2000,3927.403,34280.54,0.0,0.0,63000.923,0.0,0.0,13121.667,Europe
Iceland,ISL,2001,4215.438,31829.917,0.0,0.0,64094.239,0.0,0.0,14148.439,Europe
Iceland,ISL,2002,4169.594,32878.256,0.0,0.0,67063.774,0.0,0.0,13761.834,Europe
Iceland,ISL,2003,4050.929,32885.269,0.0,0.0,66995.894,0.0,0.0,13287.677,Europe
Iceland,ISL,2004,4200.08,34044.611,0.0,0.0,66343.972,0.0,0.0,13789.77,Europe
Iceland,ISL,2005,3954.805,34201.835,0.0,0.0,63966.937,0.0,0.0,15127.403,Europe
Iceland,ISL,2006,3981.485,34195.333,0.0,0.0,64943.946,0.0,0.0,23456.081,Europe
Iceland,ISL,2007,4189.439,33743.37,0.0,0.0,73101.236,0.0,0.0,31183.988,Europe
Iceland,ISL,2008,3572.707,30639.721,0.0,0.0,105483.481,0.0,0.0,34273.823,Europe
Iceland,ISL,2009,3252.464,27952.19,0.0,0.0,101944.147,0.0,0.0,37800.114,Europe
Iceland,ISL,2010,3385.419,26435.277,0.0,0.0,102600.443,0.0,0.0,36383.505,Europe
Iceland,ISL,2011,3353.976,25835.714,0.0,0.0,100343.781,0.064,0.0,37720.369,Europe
Iceland,ISL,2012,3399.798,25322.174,0.0,0.0,97472.195,0.0,0.0,41160.836,Europe
Iceland,ISL,2013,3899.086,26384.031,0.0,0.0,100709.496,42.943,0.0,41065.608,Europe
Iceland,ISL,2014,3174.606,27425.728,0.0,0.0,99576.574,64.865,0.0,40520.299,Europe
Iceland,ISL,2015,3501.686,29831.654,0.0,0.0,105642.71,83.514,0.0,38352.618,Europe
Iceland,ISL,2016,4049.535,32646.97,0.0,0.0,102027.927,69.761,0.0,38383.039,Europe
Iceland,ISL,2017,3992.019,36241.788,0.0,0.0,105230.041,60.83,0.0,38694.632,Europe
Iceland,ISL,2018,3956.482,38129.563,0.0,0.0,101869.662,32.177,0.0,44322.653,Europe
Iceland,ISL,2019,3933.14,33120.322,0.0,0.0,98303.952,47.972,0.0,43962.438,Europe
India,IND,1965,828.268,294.507,4.753,0.0,106.67,0.0,0.0,0.0,Asia
India,IND,1966,809.242,322.095,5.226,0.0,109.095,0.0,0.0,0.0,Asia
India,IND,1967,805.697,325.442,6.839,0.0,119.553,0.0,0.0,0.0,Asia
India,IND,1968,816.206,357.039,7.44,0.0,135.092,0.0,0.0,0.0,Asia
India,IND,1969,848.564,419.694,8.737,3.707,146.793,0.0,0.0,0.0,Asia
India,IND,1970,786.774,408.674,11.399,6.545,152.282,0.0,0.0,0.0,Asia
India,IND,1971,779.886,428.502,11.809,4.756,163.302,0.0,0.0,0.0,Asia
India,IND,1972,804.842,451.539,12.659,4.415,154.897,0.0,0.0,0.0,Asia
India,IND,1973,775.846,465.658,12.335,9.123,161.158,0.0,0.0,0.0,Asia
India,IND,1974,855.542,446.028,13.64,8.207,151.495,0.0,0.0,0.0,Asia
India,IND,1975,898.578,446.304,17.061,9.555,176.841,0.0,0.0,0.0,Asia
India,IND,1976,914.379,459.92,20.254,11.571,180.783,0.0,0.0,0.0,Asia
India,IND,1977,935.528,482.894,21.141,7.884,192.776,0.0,0.0,0.0,Asia
India,IND,1978,884.891,512.921,23.078,9.416,233.77,0.0,0.0,0.0,Asia
India,IND,1979,918.738,540.96,28.051,9.544,220.307,0.0,0.0,0.0,Asia
India,IND,1980,943.648,539.116,16.211,9.73,220.335,0.0,0.0,0.0,Asia
India,IND,1981,1037.404,567.045,27.652,9.575,229.414,0.0,0.0,0.0,Asia
India,IND,1982,1002.275,577.211,35.418,8.181,189.145,0.0,0.0,0.0,Asia
India,IND,1983,1039.523,592.922,41.175,11.401,178.074,0.0,0.0,0.0,Asia
India,IND,1984,1067.131,622.127,46.086,14.632,194.46,0.0,0.0,0.0,Asia
India,IND,1985,1093.118,659.947,55.113,15.964,183.494,0.0,0.0,0.0,Asia
India,IND,1986,1148.715,678.649,75.314,17.389,182.081,0.0,0.0,0.0,Asia
India,IND,1987,1234.175,685.348,84.883,18.032,165.927,0.0,0.0,0.0,Asia
India,IND,1988,1296.237,736.148,97.323,20.156,181.151,0.0,0.0,0.0,Asia
India,IND,1989,1379.509,780.715,113.294,13.061,205.799,0.0,0.0,0.0,Asia
India,IND,1990,1461.191,794.177,132.75,20.341,211.2,0.096,0.0,0.12,Asia
India,IND,1991,1523.527,790.777,144.858,16.873,230.379,0.352,0.0,0.296,Asia
India,IND,1992,1581.707,815.816,158.744,19.562,214.024,0.27,0.0,0.365,Asia
India,IND,1993,1606.233,808.308,158.152,18.651,211.859,0.284,0.0,0.755,Asia
India,IND,1994,1625.724,851.384,167.691,14.527,235.629,0.562,0.0,1.117,Asia
India,IND,1995,1692.682,931.443,187.544,21.943,218.785,1.431,0.003,1.625,Asia
India,IND,1996,1708.615,986.607,200.86,23.756,195.27,2.484,0.017,2.138,Asia
India,IND,1997,1754.346,1035.33,214.334,27.952,194.855,2.742,0.017,2.724,Asia
India,IND,1998,1779.667,1088.701,230.93,30.983,227.873,2.94,0.017,3.522,Asia
India,IND,1999,1731.422,1167.018,232.39,34.059,220.095,3.869,0.016,4.512,Asia
India,IND,2000,1809.423,1205.329,240.046,41.456,202.411,4.159,0.019,4.433,Asia
India,IND,2001,1793.234,1191.203,236.537,48.491,184.898,5.353,0.029,5.312,Asia
India,IND,2002,1841.605,1248.389,242.88,48.534,171.904,5.229,0.033,5.367,Asia
India,IND,2003,1897.234,1259.992,255.747,44.465,169.846,6.384,0.04,6.648,Asia
India,IND,2004,1986.088,1272.85,271.499,50.937,241.162,12.522,0.044,7.942,Asia
India,IND,2005,2140.2,1275.909,299.106,41.55,228.342,14.042,0.043,9.458,Asia
India,IND,2006,2188.296,1319.959,307.831,40.437,258.28,21.414,0.017,12.813,Asia
India,IND,2007,2359.324,1397.876,328.009,40.032,275.261,26.227,0.132,16.619,Asia
India,IND,2008,2511.365,1444.285,333.045,33.486,253.207,31.611,0.139,20.451,Asia
India,IND,2009,2682.11,1498.776,403.277,36.229,229.094,35.054,0.162,25.081,Asia
India,IND,2010,2736.122,1512.065,477.701,48.76,229.717,41.101,0.239,30.198,Asia
India,IND,2011,2833.622,1562.442,482.176,66.79,272.983,49.646,1.714,35.52,Asia
India,IND,2012,3031.933,1635.02,440.038,67.437,235.596,55.823,4.271,40.568,Asia
India,IND,2013,3203.249,1626.627,382.712,66.579,263.818,59.981,6.862,44.931,Asia
India,IND,2014,3478.803,1654.925,374.356,68.132,273.026,65.715,9.643,48.47,Asia
India,IND,2015,3508.774,1768.346,364.896,73.968,257.354,63.22,12.679,49.852,Asia
India,IND,2016,3535.147,1918.417,383.468,71.954,243.752,82.502,21.941,47.119,Asia
India,IND,2017,3622.362,1968.536,401.408,69.872,253.702,98.278,40.235,46.703,Asia
India,IND,2018,3810.994,2043.397,429.466,71.753,256.564,110.817,66.756,48.132,Asia
India,IND,2019,3785.242,2081.303,436.769,81.844,293.3,114.738,83.846,45.941,Asia
Indonesia,IDN,1965,14.963,723.505,50.615,0.0,50.565,0.0,0.0,0.0,Asia
Indonesia,IDN,1966,17.836,678.132,50.245,0.0,63.987,0.0,0.0,0.0,Asia
Indonesia,IDN,1967,12.194,636.681,59.731,0.0,69.923,0.0,0.0,0.0,Asia
Indonesia,IDN,1968,8.874,655.446,59.064,0.0,84.075,0.0,0.0,0.0,Asia
Indonesia,IDN,1969,10.406,683.025,108.349,0.0,85.569,0.0,0.0,0.0,Asia
Indonesia,IDN,1970,8.814,705.555,109.552,0.0,101.273,0.0,0.0,0.0,Asia
Indonesia,IDN,1971,9.866,712.113,107.889,0.0,32.492,0.0,0.0,0.0,Asia
Indonesia,IDN,1972,9.61,750.174,103.079,0.0,28.302,0.0,0.0,0.0,Asia
Indonesia,IDN,1973,6.274,872.582,65.378,0.0,34.792,0.0,0.0,0.0,Asia
Indonesia,IDN,1974,6.663,888.542,89.773,0.0,37.573,0.0,0.0,0.0,Asia
Indonesia,IDN,1975,8.277,993.629,180.971,0.0,38.421,0.0,0.0,0.0,Asia
Indonesia,IDN,1976,8.074,1044.263,178.048,0.0,21.992,0.0,0.0,0.0,Asia
Indonesia,IDN,1977,8.472,1201.635,369.688,0.0,35.681,0.0,0.0,0.0,Asia
Indonesia,IDN,1978,11.0,1294.634,417.197,0.0,24.88,0.0,0.0,0.0,Asia
Indonesia,IDN,1979,16.152,1378.856,525.79,0.0,27.023,0.0,0.0,0.0,Asia
Indonesia,IDN,1980,19.955,1506.928,483.93,0.0,23.895,0.0,0.0,0.0,Asia
Indonesia,IDN,1981,20.804,1643.459,472.068,0.0,23.261,0.0,0.0,0.0,Asia
Indonesia,IDN,1982,19.199,1669.056,438.282,0.0,24.796,0.0,0.0,0.0,Asia
Indonesia,IDN,1983,18.769,1600.0,574.92,0.0,36.438,0.0,0.0,0.0,Asia
Indonesia,IDN,1984,19.225,1648.156,656.672,0.0,38.913,0.0,0.0,0.0,Asia
Indonesia,IDN,1985,63.443,1588.967,760.411,0.0,46.58,0.0,0.0,0.0,Asia
Indonesia,IDN,1986,99.879,1694.868,803.566,0.0,73.493,0.0,0.0,0.0,Asia
Indonesia,IDN,1987,153.551,1727.184,815.179,0.0,74.142,0.0,0.0,0.0,Asia
Indonesia,IDN,1988,157.392,1782.239,849.237,0.0,79.911,0.0,0.0,0.0,Asia
Indonesia,IDN,1989,231.936,1852.865,933.503,0.0,97.887,0.0,0.0,0.0,Asia
Indonesia,IDN,1990,219.323,2089.414,946.627,0.0,99.412,0.0,0.0,17.263,Asia
Indonesia,IDN,1991,218.137,2178.288,1070.94,0.0,111.495,0.0,0.0,15.823,Asia
Indonesia,IDN,1992,261.803,2310.387,1148.376,0.0,142.713,0.0,0.0,16.064,Asia
Indonesia,IDN,1993,300.217,2388.311,1198.271,0.0,129.407,0.0,0.0,15.893,Asia
Indonesia,IDN,1994,295.574,2412.851,1396.637,0.0,114.352,0.0,0.0,22.975,Asia
Indonesia,IDN,1995,320.298,2531.599,1450.154,0.0,116.976,0.0,0.0,31.208,Asia
Indonesia,IDN,1996,376.131,2657.67,1487.264,0.0,122.621,0.0,0.0,32.556,Asia
Indonesia,IDN,1997,457.185,2901.034,1528.968,0.0,80.332,0.0,0.0,37.366,Asia
Indonesia,IDN,1998,483.714,2726.094,1453.347,0.0,139.932,0.0,0.0,44.376,Asia
Indonesia,IDN,1999,656.54,2812.311,1557.498,0.0,138.21,0.0,0.0,52.472,Asia
Indonesia,IDN,2000,723.685,3116.596,1560.425,0.0,131.539,0.0,0.0,63.988,Asia
Indonesia,IDN,2001,906.285,3117.03,1591.899,0.0,150.003,0.0,0.0,77.667,Asia
Indonesia,IDN,2002,922.239,3186.95,1707.021,0.0,125.303,0.0,0.0,78.758,Asia
Indonesia,IDN,2003,1221.407,3187.493,1795.578,0.0,112.519,0.0,0.0,77.93,Asia
Indonesia,IDN,2004,1107.172,3351.652,1621.338,0.0,117.283,0.0,0.0,80.81,Asia
Indonesia,IDN,2005,1252.013,3281.654,1608.279,0.0,127.487,0.0,0.0,78.632,Asia
Indonesia,IDN,2006,1463.873,3082.946,1618.338,0.0,112.167,0.0,0.0,77.793,Asia
Indonesia,IDN,2007,1812.445,3215.973,1490.789,0.0,129.01,0.0,0.0,80.462,Asia
Indonesia,IDN,2008,1555.93,3090.156,1685.765,0.0,129.238,0.003,0.001,93.458,Asia
Indonesia,IDN,2009,1616.406,3086.327,1764.339,0.0,125.157,0.04,0.001,102.538,Asia
Indonesia,IDN,2010,1898.22,3243.171,1821.399,0.0,188.206,0.039,0.006,101.394,Asia
Indonesia,IDN,2011,2223.823,3605.65,1743.433,0.0,131.298,0.05,0.008,100.225,Asia
Indonesia,IDN,2012,2481.225,3659.182,1729.559,0.0,132.691,0.048,0.031,99.014,Asia
Indonesia,IDN,2013,2632.668,3644.117,1767.46,0.0,172.063,0.001,0.056,96.65,Asia
Indonesia,IDN,2014,2056.335,3619.798,1726.265,0.0,151.234,0.0,0.068,101.337,Asia
Indonesia,IDN,2015,2302.054,3295.416,1770.844,0.0,134.53,0.036,0.052,100.724,Asia
Indonesia,IDN,2016,2371.99,3283.69,1706.358,0.0,179.574,0.055,0.203,105.291,Asia
Indonesia,IDN,2017,2512.012,3414.521,1632.919,0.0,176.009,0.0,0.274,123.361,Asia
Indonesia,IDN,2018,2945.694,3507.171,1663.558,0.0,156.246,1.745,0.186,133.418,Asia
Indonesia,IDN,2019,3496.236,3474.374,1619.113,0.0,155.482,1.72,0.582,143.674,Asia
Iran,IRN,1965,98.334,3371.962,313.095,0.0,191.361,0.0,0.0,0.0,Asia
Iran,IRN,1966,105.298,3588.486,319.688,0.0,200.258,0.0,0.0,0.0,Asia
Iran,IRN,1967,113.127,3857.954,326.315,0.0,209.904,0.0,0.0,0.0,Asia
Iran,IRN,1968,121.321,4138.049,339.338,0.0,219.792,0.0,0.0,0.0,Asia
Iran,IRN,1969,130.27,4394.819,387.68,0.0,230.357,0.0,0.0,0.0,Asia
Iran,IRN,1970,139.899,4619.443,895.159,0.0,241.527,0.0,0.0,0.0,Asia
Iran,IRN,1971,95.978,4925.79,1008.93,0.0,252.8,0.0,0.0,0.0,Asia
Iran,IRN,1972,146.004,5332.393,1124.455,0.0,323.281,0.0,0.0,0.0,Asia
Iran,IRN,1973,238.894,6225.022,1329.098,0.0,266.527,0.0,0.0,0.0,Asia
Iran,IRN,1974,254.393,7014.487,1313.947,0.0,285.41,0.0,0.0,0.0,Asia
Iran,IRN,1975,457.668,7976.081,1301.829,0.0,291.056,0.0,0.0,0.0,Asia
Iran,IRN,1976,438.876,8757.277,1422.77,0.0,315.873,0.0,0.0,0.0,Asia
Iran,IRN,1977,430.347,9855.159,1410.245,0.0,316.4,0.0,0.0,0.0,Asia
Iran,IRN,1978,254.489,9568.791,1056.936,0.0,479.629,0.0,0.0,0.0,Asia
Iran,IRN,1979,354.75,9715.425,1367.477,0.0,401.545,0.0,0.0,0.0,Asia
Iran,IRN,1980,359.935,8614.287,1173.456,0.0,401.158,0.0,0.0,0.0,Asia
Iran,IRN,1981,288.98,8225.973,1225.882,0.0,421.114,0.0,0.0,0.0,Asia
Iran,IRN,1982,374.231,8599.863,1611.958,0.0,424.265,0.0,0.0,0.0,Asia
Iran,IRN,1983,338.784,10039.214,1767.609,0.0,398.354,0.0,0.0,0.0,Asia
Iran,IRN,1984,251.347,10424.756,1974.552,0.0,357.434,0.0,0.0,0.0,Asia
Iran,IRN,1985,237.495,11005.558,2045.842,0.0,346.086,0.0,0.0,0.0,Asia
Iran,IRN,1986,224.827,9758.152,1889.054,0.0,397.551,0.0,0.0,0.0,Asia
Iran,IRN,1987,212.802,9798.566,2225.217,0.0,424.095,0.0,0.0,0.0,Asia
Iran,IRN,1988,211.806,9926.613,2330.101,0.0,431.554,0.0,0.0,0.0,Asia
Iran,IRN,1989,150.654,10326.426,2848.646,0.0,341.104,0.0,0.0,0.0,Asia
Iran,IRN,1990,146.563,10403.922,4044.731,0.0,363.744,0.0,0.0,0.0,Asia
Iran,IRN,1991,204.442,10794.849,4599.778,0.0,270.029,0.0,0.0,0.0,Asia
Iran,IRN,1992,176.685,11284.456,5191.955,0.0,434.956,0.0,0.0,0.0,Asia
Iran,IRN,1993,213.759,12051.832,2764.915,0.0,489.893,0.0,0.0,0.0,Asia
Iran,IRN,1994,211.547,12346.014,4308.445,0.0,316.145,0.0,0.0,0.0,Asia
Iran,IRN,1995,195.384,12191.557,5186.599,0.0,376.275,0.0,0.0,0.0,Asia
Iran,IRN,1996,201.595,12532.063,6016.44,0.0,393.023,0.0,0.0,0.0,Asia
Iran,IRN,1997,203.878,12771.682,6296.31,0.0,261.385,0.0,0.0,0.0,Asia
Iran,IRN,1998,234.308,12149.078,7226.816,0.0,325.143,0.0,0.0,0.0,Asia
Iran,IRN,1999,220.134,12079.479,8483.308,0.0,220.461,1.5,0.0,0.0,Asia
Iran,IRN,2000,231.012,12341.854,9057.941,0.0,160.047,1.545,0.0,0.0,Asia
Iran,IRN,2001,223.66,12297.394,10012.605,0.0,171.194,1.4,0.0,0.0,Asia
Iran,IRN,2002,209.282,12217.769,11625.234,0.0,326.498,1.235,0.0,0.0,Asia
Iran,IRN,2003,223.965,12212.607,11784.097,0.0,383.441,1.104,0.0,0.0,Asia
Iran,IRN,2004,231.632,12428.356,13524.981,0.0,468.488,1.818,0.0,0.0,Asia
Iran,IRN,2005,259.493,13524.392,13911.152,0.0,557.084,2.734,0.0,0.0,Asia
Iran,IRN,2006,247.662,14580.338,14993.138,0.0,701.209,4.747,0.004,0.0,Asia
Iran,IRN,2007,255.347,14768.483,16618.863,0.0,668.718,5.247,0.004,0.0,Asia
Iran,IRN,2008,189.126,15289.18,17441.08,0.0,272.244,7.167,0.007,0.0,Asia
Iran,IRN,2009,216.511,14976.968,18483.993,0.0,241.858,8.137,0.011,0.061,Asia
Iran,IRN,2010,202.719,13500.991,19574.789,0.0,362.386,7.384,0.025,0.361,Asia
Iran,IRN,2011,222.407,13621.446,20525.589,3.858,370.968,7.413,0.024,0.764,Asia
Iran,IRN,2012,172.99,13752.862,20194.024,50.389,426.293,6.966,0.024,0.771,Asia
Iran,IRN,2013,218.168,14806.56,20113.833,144.687,489.54,7.073,0.023,0.646,Asia
Iran,IRN,2014,245.412,13613.434,22384.153,136.007,476.485,6.495,0.023,1.531,Asia
Iran,IRN,2015,231.253,11938.087,23444.381,114.318,427.106,7.806,0.048,0.525,Asia
Iran,IRN,2016,221.092,12083.883,24674.376,204.624,487.446,8.354,0.158,0.689,Asia
Iran,IRN,2017,237.288,12004.613,25920.843,215.609,534.001,9.491,2.659,0.757,Asia
Iran,IRN,2018,188.239,12017.682,27400.582,209.203,346.114,10.132,4.047,0.743,Asia
Iran,IRN,2019,173.302,13138.285,26969.934,191.453,864.98,10.672,5.099,0.73,Asia
Iraq,IRQ,1965,0.0,1841.942,564.829,0.0,23.45,0.0,0.0,0.0,Asia
Iraq,IRQ,1966,0.0,1929.754,666.571,0.0,29.8,0.0,0.0,0.0,Asia
Iraq,IRQ,1967,0.0,2019.921,513.916,0.0,32.93,0.0,0.0,0.0,Asia
Iraq,IRQ,1968,0.0,2115.128,497.517,0.0,38.442,0.0,0.0,0.0,Asia
Iraq,IRQ,1969,0.0,2208.794,755.164,0.0,40.98,0.0,0.0,0.0,Asia
Iraq,IRQ,1970,0.0,2886.866,747.127,0.0,48.273,0.0,0.0,0.0,Asia
Iraq,IRQ,1971,0.0,2992.864,856.816,0.0,54.169,0.0,0.0,0.0,Asia
Iraq,IRQ,1972,0.0,3586.336,837.972,0.0,52.411,0.0,0.0,0.0,Asia
Iraq,IRQ,1973,0.0,3366.228,789.426,0.0,73.56,0.0,0.0,0.0,Asia
Iraq,IRQ,1974,0.0,3235.595,702.087,0.0,98.224,0.0,0.0,0.0,Asia
Iraq,IRQ,1975,0.0,3133.517,1052.846,0.0,109.59,0.0,0.0,0.0,Asia
Iraq,IRQ,1976,0.0,3786.463,1420.79,0.0,105.643,0.0,0.0,0.0,Asia
Iraq,IRQ,1977,0.0,4280.908,898.011,0.0,126.161,0.0,0.0,0.0,Asia
Iraq,IRQ,1978,0.0,3891.711,901.913,0.0,152.917,0.0,0.0,0.0,Asia
Iraq,IRQ,1979,0.0,4550.052,1254.583,0.0,216.206,0.0,0.0,0.0,Asia
Iraq,IRQ,1980,0.0,5929.09,891.343,0.0,140.384,0.0,0.0,0.0,Asia
Iraq,IRQ,1981,0.0,6183.583,419.397,0.0,120.653,0.0,0.0,0.0,Asia
Iraq,IRQ,1982,0.0,6271.237,447.617,0.0,115.484,0.0,0.0,0.0,Asia
Iraq,IRQ,1983,0.0,6951.554,301.364,0.0,112.491,0.0,0.0,0.0,Asia
Iraq,IRQ,1984,0.0,7401.602,368.993,0.0,111.55,0.0,0.0,0.0,Asia
Iraq,IRQ,1985,0.0,8469.568,519.093,0.0,108.926,0.0,0.0,0.0,Asia
Iraq,IRQ,1986,0.0,8839.599,925.519,0.0,104.756,0.0,0.0,0.0,Asia
Iraq,IRQ,1987,0.0,8962.939,2191.365,0.0,444.253,0.0,0.0,0.0,Asia
Iraq,IRQ,1988,0.0,9595.635,3202.507,0.0,434.76,0.0,0.0,0.0,Asia
Iraq,IRQ,1989,0.0,10464.676,3605.475,0.0,424.962,0.0,0.0,0.0,Asia
Iraq,IRQ,1990,0.0,10188.425,2170.62,0.0,741.57,0.0,0.0,0.0,Asia
Iraq,IRQ,1991,0.0,7316.352,924.032,0.0,333.101,0.0,0.0,0.0,Asia
Iraq,IRQ,1992,0.0,11158.773,1171.821,0.0,787.775,0.0,0.0,0.0,Asia
Iraq,IRQ,1993,0.0,15099.438,1278.028,0.0,902.977,0.0,0.0,0.0,Asia
Iraq,IRQ,1994,0.0,16764.482,1541.278,0.0,888.219,0.0,0.0,0.0,Asia
Iraq,IRQ,1995,0.0,15803.655,1494.616,0.0,981.537,0.0,0.0,0.0,Asia
Iraq,IRQ,1996,0.0,16036.884,1481.019,0.0,867.346,0.0,0.0,0.0,Asia
Iraq,IRQ,1997,0.0,18669.94,1351.447,0.0,856.144,0.0,0.0,0.0,Asia
Iraq,IRQ,1998,0.0,12157.689,1267.298,0.0,778.487,0.0,0.0,0.0,Asia
Iraq,IRQ,1999,0.0,8580.207,1324.885,0.0,433.57,0.0,0.0,0.0,Asia
